CMPLNT_FR_DT,Latitude,Longitude,PATROL_BORO
2019,40.695347696000056,-73.93052076299993,PATROL BORO BKLYN NORTH
2019,40.759313185000046,-73.99570955899996,PATROL BORO MAN SOUTH
2019,40.64478755600004,-73.94892587899994,PATROL BORO BKLYN SOUTH
2019,40.818376912000076,-73.84472753599994,PATROL BORO BRONX
2019,40.84078110900003,-73.936245382,PATROL BORO MAN NORTH
2019,40.631198703000045,-74.12026796899994,PATROL BORO STATEN ISLAND
2019,40.838997766000034,-73.93755896999993,PATROL BORO MAN NORTH
2019,40.79884745600003,-73.95387866199997,PATROL BORO MAN NORTH
2019,40.71089825100006,-73.79253499599997,PATROL BORO QUEENS SOUTH
2019,40.68380048000005,-73.95212659599997,PATROL BORO BKLYN NORTH
2019,40.664521853000046,-73.95378770499997,PATROL BORO BKLYN SOUTH
2019,40.67110980800004,-73.91588130999997,PATROL BORO BKLYN NORTH
2019,40.757346324000025,-73.98018136799993,PATROL BORO MAN SOUTH
2019,40.68866041200005,-73.84708492999994,PATROL BORO QUEENS SOUTH
2019,40.65238986700007,-73.88375468599996,PATROL BORO BKLYN NORTH
2019,40.73223173200005,-73.867750147,PATROL BORO QUEENS NORTH
2019,40.74290345900005,-73.98018566299999,PATROL BORO MAN SOUTH
2019,40.65218742300004,-74.00995172299997,PATROL BORO BKLYN SOUTH
2019,40.684345009000026,-73.92784965399994,PATROL BORO BKLYN NORTH
2019,40.73299110300008,-73.89039035699994,PATROL BORO QUEENS NORTH
2019,40.71124488000004,-73.95776997399997,PATROL BORO BKLYN NORTH
2019,40.86481689800007,-73.91936376699994,PATROL BORO MAN NORTH
2019,40.77423777900003,-73.98210072399996,PATROL BORO MAN NORTH
2019,40.72655401900005,-73.98782842699995,PATROL BORO MAN SOUTH
2019,40.75794273400004,-73.98557030899997,PATROL BORO MAN SOUTH
2019,40.747399795000035,-73.88625236599995,PATROL BORO QUEENS NORTH
2019,40.76134686300003,-73.80997916599993,PATROL BORO QUEENS NORTH
2019,40.82231915700004,-73.89388882499998,PATROL BORO BRONX
2019,40.66695320200006,-73.90082985399994,PATROL BORO BKLYN NORTH
2019,40.795581553000034,-73.93229781499997,PATROL BORO MAN NORTH
2019,40.834823081000025,-73.91597788499998,PATROL BORO BRONX
2019,40.810799905000074,-73.93505670199994,PATROL BORO MAN NORTH
2019,40.712063991000036,-73.75318492999997,PATROL BORO QUEENS SOUTH
2019,40.706327798000075,-74.01288131199995,PATROL BORO MAN SOUTH
2019,40.85868311400003,-73.89920640199995,PATROL BORO BRONX
2019,40.69248290500008,-73.92728912299998,PATROL BORO BKLYN NORTH
2019,40.86922455100006,-73.82492889599996,PATROL BORO BRONX
2019,40.68786151000006,-73.955909767,PATROL BORO BKLYN NORTH
2019,40.81144653400003,-73.92851384699998,PATROL BORO BRONX
2019,40.69248290500008,-73.92728912299998,PATROL BORO BKLYN NORTH
2019,40.60981786600007,-73.92249901199995,PATROL BORO BKLYN SOUTH
2019,40.816366145000075,-73.86762631099998,PATROL BORO BRONX
2019,40.67832602400005,-73.97328270999998,PATROL BORO BKLYN SOUTH
2019,40.70586500300004,-73.79753162399999,PATROL BORO QUEENS SOUTH
2019,40.75286866600004,-73.93852037199997,PATROL BORO QUEENS NORTH
2019,40.81658802600003,-73.85802672499993,PATROL BORO BRONX
2019,40.65819343200008,-74.00103224299994,PATROL BORO BKLYN SOUTH
2019,40.85656810300003,-73.88572224699995,PATROL BORO BRONX
2019,40.740488676000034,-73.98403680599995,PATROL BORO MAN SOUTH
2019,40.678628796000055,-73.95086845499998,PATROL BORO BKLYN NORTH
2019,40.685074645000036,-73.81290435799998,PATROL BORO QUEENS SOUTH
2019,40.74745372300004,-73.93936266299994,PATROL BORO QUEENS NORTH
2019,40.75378293000005,-73.86253874499994,PATROL BORO QUEENS NORTH
2019,40.64214108300007,-74.08068711799997,PATROL BORO STATEN ISLAND
2019,40.86170890900007,-73.89138208599996,PATROL BORO BRONX
2019,40.757240531000036,-73.98979363699993,PATROL BORO MAN SOUTH
2019,40.84483626100007,-73.91663388399996,PATROL BORO BRONX
2019,40.59197471900006,-73.79405667399999,PATROL BORO QUEENS SOUTH
2019,40.65351507200006,-73.96060317099993,PATROL BORO BKLYN SOUTH
2019,40.70568722100006,-73.92609170299994,PATROL BORO BKLYN NORTH
2019,40.64080380700005,-73.91850664999998,PATROL BORO BKLYN SOUTH
2019,40.75677323600007,-73.97008208299998,PATROL BORO MAN SOUTH
2019,40.667412314000046,-73.98612338399995,PATROL BORO BKLYN SOUTH
2019,40.62191739600007,-74.01472377099998,PATROL BORO BKLYN SOUTH
2019,40.670961353000045,-73.98647231999998,PATROL BORO BKLYN SOUTH
2019,40.666370031000035,-73.92444829699998,PATROL BORO BKLYN NORTH
2019,40.66873026600007,-73.91998292699996,PATROL BORO BKLYN NORTH
2019,40.88079926200004,-73.85926740799994,PATROL BORO BRONX
2019,40.74811873600004,-73.98170713499997,PATROL BORO MAN SOUTH
2019,40.59497816600003,-74.00106366999995,PATROL BORO BKLYN SOUTH
2019,40.89125570800008,-73.86085114399998,PATROL BORO BRONX
2019,40.57283850600004,-73.99543356199995,PATROL BORO BKLYN SOUTH
2019,40.67515465100007,-73.98132697799997,PATROL BORO BKLYN SOUTH
2019,40.75493348100008,-73.91039019299996,PATROL BORO QUEENS NORTH
2019,40.78049382100005,-73.954862683,PATROL BORO MAN NORTH
2019,40.71080699400005,-73.87341242399998,PATROL BORO QUEENS NORTH
2019,40.65251638700005,-73.92334317599993,PATROL BORO BKLYN SOUTH
2019,40.79695570500007,-73.96825817299998,PATROL BORO MAN NORTH
2019,40.69026810200006,-73.92340795299998,PATROL BORO BKLYN NORTH
2019,40.68660156900006,-73.97351376599994,PATROL BORO BKLYN NORTH
2019,40.78612331400007,-73.94261356399994,PATROL BORO MAN NORTH
2019,40.68890864400004,-73.98092648399995,PATROL BORO BKLYN NORTH
2019,40.821236836000026,-73.94309272199995,PATROL BORO MAN NORTH
2019,40.575471565000036,-73.97832387099999,PATROL BORO BKLYN SOUTH
2019,40.73578327800004,-73.81062580299994,PATROL BORO QUEENS SOUTH
2019,40.80913667700002,-73.93047784399994,PATROL BORO BRONX
2019,40.75664204200007,-73.98837157699995,PATROL BORO MAN SOUTH
2019,40.74741980300007,-73.91594736499997,PATROL BORO QUEENS NORTH
2019,40.85406302600006,-73.90478382299993,PATROL BORO BRONX
2019,40.63601200100004,-74.12885177999993,PATROL BORO STATEN ISLAND
2019,40.78355861800003,-73.98033967299993,PATROL BORO MAN NORTH
2019,40.71241149700006,-73.82621729999995,PATROL BORO QUEENS SOUTH
2019,40.67832602400005,-73.97328270999998,PATROL BORO BKLYN SOUTH
2019,40.905390295000075,-73.84948398399995,PATROL BORO BRONX
2019,40.75186385300003,-73.99370689799997,PATROL BORO MAN SOUTH
2019,40.814631743000064,-73.94610771899994,PATROL BORO MAN NORTH
2019,40.81974139400006,-73.93858143399994,PATROL BORO MAN NORTH
2019,40.806698450000056,-73.94988170299996,PATROL BORO MAN NORTH
2019,40.875762489000074,-73.86132110299998,PATROL BORO BRONX
2019,40.61071712900008,-73.92098528299994,PATROL BORO BKLYN SOUTH
2019,40.694526815000074,-73.96711690199999,PATROL BORO BKLYN NORTH
2019,40.657675260000076,-73.89704485399994,PATROL BORO BKLYN NORTH
2019,40.676960141000045,-73.95126265199998,PATROL BORO BKLYN NORTH
2019,40.71595711700007,-73.997353676,PATROL BORO MAN SOUTH
2019,40.88354405500007,-73.88963946699994,PATROL BORO BRONX
2019,40.65399938500008,-73.89636577299996,PATROL BORO BKLYN SOUTH
2019,40.67676014300008,-73.88586090699994,PATROL BORO BKLYN NORTH
2019,40.74479335700005,-73.99329254599996,PATROL BORO MAN SOUTH
2019,40.87367103500002,-73.90801364899994,PATROL BORO BRONX
2019,40.83421935800004,-73.88439464299995,PATROL BORO BRONX
2019,40.82701445800007,-73.88166824799998,PATROL BORO BRONX
2019,40.67120122100005,-73.95037644999996,PATROL BORO BKLYN NORTH
2019,40.82260706200003,-73.94434529499993,PATROL BORO MAN NORTH
2019,40.834516921000045,-73.91770925599997,PATROL BORO BRONX
2019,40.68740161900007,-73.94036919399997,PATROL BORO BKLYN NORTH
2019,40.670681872000046,-73.94903582599994,PATROL BORO BKLYN NORTH
2019,40.66467300700003,-73.92331478799997,PATROL BORO BKLYN SOUTH
2019,40.761921933000046,-73.96841565099999,PATROL BORO MAN SOUTH
2019,40.635463644000026,-73.92427071199995,PATROL BORO BKLYN SOUTH
2019,40.77950599700006,-73.95558550399994,PATROL BORO MAN NORTH
2019,40.687572948000025,-73.98852063999993,PATROL BORO BKLYN NORTH
2019,40.68039860900007,-73.94955839299998,PATROL BORO BKLYN NORTH
2019,40.66679569100006,-73.89651170599996,PATROL BORO BKLYN NORTH
2019,40.85232375800007,-73.92043079399998,PATROL BORO BRONX
2019,40.833154599000075,-73.90913931099993,PATROL BORO BRONX
2019,40.738373513000056,-73.99611145299998,PATROL BORO MAN SOUTH
2019,40.68746314800006,-73.96262037799994,PATROL BORO BKLYN NORTH
2019,40.60232069300002,-74.08676099699994,PATROL BORO STATEN ISLAND
2019,40.63135704000007,-74.01207423399995,PATROL BORO BKLYN SOUTH
2019,40.67461434400008,-73.94727354099996,PATROL BORO BKLYN NORTH
2019,40.612930541000026,-73.98241049899997,PATROL BORO BKLYN SOUTH
2019,40.65830169800005,-73.92231293599998,PATROL BORO BKLYN SOUTH
2019,40.82368294200006,-73.91689162799997,PATROL BORO BRONX
2019,40.70506948100007,-73.86768500899994,PATROL BORO QUEENS NORTH
2019,40.64335076200007,-73.91444251599995,PATROL BORO BKLYN SOUTH
2019,40.84858283500005,-73.90267717899997,PATROL BORO BRONX
2019,40.74919354900004,-73.97561465299998,PATROL BORO MAN SOUTH
2019,40.66313339700002,-73.96243216099998,PATROL BORO BKLYN SOUTH
2019,40.57789401200006,-74.01086581399994,PATROL BORO BKLYN SOUTH
2019,40.789397465000036,-73.97110386599996,PATROL BORO MAN NORTH
2019,40.76841105300008,-73.78456870599996,PATROL BORO QUEENS NORTH
2019,40.675314798000045,-73.86187490099996,PATROL BORO BKLYN NORTH
2019,40.863311665000026,-73.89122401099996,PATROL BORO BRONX
2019,40.73360453300006,-73.98198895699994,PATROL BORO MAN SOUTH
2019,40.827874432000044,-73.89385105899999,PATROL BORO BRONX
2019,40.710486149000076,-73.87620486999998,PATROL BORO QUEENS NORTH
2019,40.83178336900005,-73.82096572299997,PATROL BORO BRONX
2019,40.68597911000006,-73.731773418,PATROL BORO QUEENS SOUTH
2019,40.65932522600008,-73.95193871799995,PATROL BORO BKLYN SOUTH
2019,40.73578327800004,-73.81062580299994,PATROL BORO QUEENS SOUTH
2019,40.717332268000064,-73.99895169599995,PATROL BORO MAN SOUTH
2019,40.652572760000055,-73.951219199,PATROL BORO BKLYN SOUTH
2019,40.749733638000066,-73.98967568499995,PATROL BORO MAN SOUTH
2019,40.64009866500004,-73.97004070699995,PATROL BORO BKLYN SOUTH
2019,40.73938879700007,-73.99116041499997,PATROL BORO MAN SOUTH
2019,40.71205199700007,-73.90340316099997,PATROL BORO QUEENS NORTH
2019,40.726293088000034,-73.73476084899994,PATROL BORO QUEENS SOUTH
2019,40.80293170600004,-73.93190746399995,PATROL BORO MAN NORTH
2019,40.68662796800004,-73.82317995599993,PATROL BORO QUEENS SOUTH
2019,40.84081159700002,-73.90480640299995,PATROL BORO BRONX
2019,40.71132072100005,-73.98902514599996,PATROL BORO MAN SOUTH
2019,40.75498955200004,-73.84443493799995,PATROL BORO QUEENS NORTH
2019,40.70059059000005,-73.80774319999993,PATROL BORO QUEENS SOUTH
2019,40.76405809700003,-73.96183736099994,PATROL BORO MAN NORTH
2019,40.75948379100004,-73.97651691299995,PATROL BORO MAN SOUTH
2019,40.70569928200007,-73.93715362999995,PATROL BORO BKLYN NORTH
2019,40.84640218800007,-73.88076992099997,PATROL BORO BRONX
2019,40.759768442000045,-73.98981129799995,PATROL BORO MAN SOUTH
2019,40.74283378800004,-73.99842802399996,PATROL BORO MAN SOUTH
2019,40.70443503000007,-73.89378071399994,PATROL BORO QUEENS NORTH
2019,40.79397933200005,-73.93844629299997,PATROL BORO MAN NORTH
2019,40.70858074100005,-73.79976327699995,PATROL BORO QUEENS SOUTH
2019,40.75531670700008,-73.993053262,PATROL BORO MAN SOUTH
2019,40.85119523800005,-73.89883820999995,PATROL BORO BRONX
2019,40.86892531000007,-73.92279000499997,PATROL BORO MAN NORTH
2019,40.867902134000076,-73.89563833299998,PATROL BORO BRONX
2019,40.742910428000066,-73.99280554999996,PATROL BORO MAN SOUTH
2019,40.533907845000044,-74.18686960999997,PATROL BORO STATEN ISLAND
2019,40.74934432500004,-74.00217775099996,PATROL BORO MAN SOUTH
2019,40.71787563200007,-73.99512060799998,PATROL BORO MAN SOUTH
2019,40.82346294600006,-73.94338348199994,PATROL BORO MAN NORTH
2019,40.74156723200008,-73.90441410999993,PATROL BORO QUEENS NORTH
2019,40.843080086000036,-73.88519244199995,PATROL BORO BRONX
2019,40.68811257000005,-73.98038944599993,PATROL BORO BKLYN NORTH
2019,40.61135336600006,-74.00778463599994,PATROL BORO BKLYN SOUTH
2019,40.53227497700004,-74.22214126699998,PATROL BORO STATEN ISLAND
2019,40.73686899300003,-73.98970654599998,PATROL BORO MAN SOUTH
2019,40.83736102200004,-73.94107321599995,PATROL BORO MAN NORTH
2019,40.736760557000025,-73.87766077599997,PATROL BORO QUEENS NORTH
2019,40.68928980600003,-73.92168907599995,PATROL BORO BKLYN NORTH
2019,40.83152246500004,-73.89123261699996,PATROL BORO BRONX
2019,40.72337118400003,-73.80715075499995,PATROL BORO QUEENS SOUTH
2019,40.84145493400007,-73.87438539999994,PATROL BORO BRONX
2019,40.88121853000007,-73.904137398,PATROL BORO BRONX
2019,40.67150124800003,-73.87537599899997,PATROL BORO BKLYN NORTH
2019,40.79295861700007,-73.96560563499997,PATROL BORO MAN NORTH
2019,40.63565028500005,-74.14668222699999,PATROL BORO STATEN ISLAND
2019,40.67682832700007,-73.93453822199997,PATROL BORO BKLYN NORTH
2019,40.81428694400006,-73.92364455999996,PATROL BORO BRONX
2019,40.820411060000026,-73.89332824199995,PATROL BORO BRONX
2019,40.54483139100006,-74.14575245899994,PATROL BORO STATEN ISLAND
2019,40.76781470600001,-73.95909151199999,PATROL BORO MAN NORTH
2019,40.81834303800008,-73.91874447199997,PATROL BORO BRONX
2019,40.889943820000035,-73.83777894499997,PATROL BORO BRONX
2019,40.64934471400005,-73.96596796099993,PATROL BORO BKLYN SOUTH
2019,40.83502621100007,-73.92819941099998,PATROL BORO BRONX
2019,40.683491667000055,-73.78951225999998,PATROL BORO QUEENS SOUTH
2019,40.74433514200007,-74.00290657499993,PATROL BORO MAN SOUTH
2019,40.74077247500002,-73.99807442399998,PATROL BORO MAN SOUTH
2019,40.55945904800007,-74.17485965999998,PATROL BORO STATEN ISLAND
2019,40.758228256000045,-73.98612251699996,PATROL BORO MAN SOUTH
2019,40.623226819000074,-74.14922697299994,PATROL BORO STATEN ISLAND
2019,40.81659760700006,-73.95392416599998,PATROL BORO MAN NORTH
2019,40.70747670800005,-73.79319488099996,PATROL BORO QUEENS SOUTH
2019,40.66141729700007,-73.94128990899996,PATROL BORO BKLYN SOUTH
2019,40.68962245400007,-73.96014913199997,PATROL BORO BKLYN NORTH
2019,40.81770982900008,-73.92397301399996,PATROL BORO BRONX
2019,40.84254497300003,-73.88529817699998,PATROL BORO BRONX
2019,40.71630999200005,-73.98316601399995,PATROL BORO MAN SOUTH
2019,40.82134061000005,-73.89839944899995,PATROL BORO BRONX
2019,40.68446154300005,-73.97775120999995,PATROL BORO BKLYN SOUTH
2019,40.818568337000045,-73.92731394599997,PATROL BORO BRONX
2019,40.687890650000035,-73.86828881399998,PATROL BORO BKLYN NORTH
2019,40.75604353500006,-73.98694954399997,PATROL BORO MAN SOUTH
2019,40.650091704000026,-73.94560996599995,PATROL BORO BKLYN SOUTH
2019,40.80900328200005,-73.94242766999997,PATROL BORO MAN NORTH
2019,40.76239794400004,-73.72549137299995,PATROL BORO QUEENS NORTH
2019,40.856055051000055,-73.90077925899999,PATROL BORO BRONX
2019,40.65545678900003,-74.00479842699998,PATROL BORO BKLYN SOUTH
2019,40.59881263200003,-73.99770761099995,PATROL BORO BKLYN SOUTH
2019,40.76111549000007,-73.98428093599993,PATROL BORO MAN SOUTH
2019,40.758299326000035,-73.83430945699997,PATROL BORO QUEENS NORTH
2019,40.72100747400003,-74.00273599999997,PATROL BORO MAN SOUTH
2019,40.867902134000076,-73.89563833299998,PATROL BORO BRONX
2019,40.594062270000045,-73.95883427899997,PATROL BORO BKLYN SOUTH
2019,40.76956124200007,-73.91536344699995,PATROL BORO QUEENS NORTH
2019,40.66670024800004,-73.75412058199998,PATROL BORO QUEENS SOUTH
2019,40.86076273600002,-73.90465131599996,PATROL BORO BRONX
2019,40.83626606400002,-73.91132866299995,PATROL BORO BRONX
2019,40.789981956000084,-73.97056191299998,PATROL BORO MAN NORTH
2019,40.82099408700003,-73.89161473899996,PATROL BORO BRONX
2019,40.822848255000046,-73.92875812999995,PATROL BORO BRONX
2019,40.60065049700007,-73.96086483199997,PATROL BORO BKLYN SOUTH
2019,40.62819291900007,-73.92461039799997,PATROL BORO BKLYN SOUTH
2019,40.880024527000046,-73.90081581399994,PATROL BORO BRONX
2019,40.66324792900008,-73.73109346299998,PATROL BORO QUEENS SOUTH
2019,40.852477202000046,-73.90223771399997,PATROL BORO BRONX
2019,40.707300254000074,-73.80052456299995,PATROL BORO QUEENS SOUTH
2019,40.71358228500004,-73.98783079499998,PATROL BORO MAN SOUTH
2019,40.707881161000046,-73.78621429599998,PATROL BORO QUEENS SOUTH
2019,40.75487343900005,-73.93552630899995,PATROL BORO QUEENS NORTH
2019,40.76826160900004,-73.82975392599997,PATROL BORO QUEENS NORTH
2019,40.62262120900005,-74.12287857199995,PATROL BORO STATEN ISLAND
2019,40.67488295500005,-73.98155057099996,PATROL BORO BKLYN SOUTH
2019,40.83096982300003,-73.94946231799997,PATROL BORO MAN NORTH
2019,40.83292317300004,-73.88929701899998,PATROL BORO BRONX
2019,40.84192168100003,-73.89363709499997,PATROL BORO BRONX
2019,40.70355491400005,-73.79967738599998,PATROL BORO QUEENS SOUTH
2019,40.64223951600008,-74.01688665099994,PATROL BORO BKLYN SOUTH
2019,40.65219745600007,-73.94106016599994,PATROL BORO BKLYN SOUTH
2019,40.67682832700007,-73.93453822199997,PATROL BORO BKLYN NORTH
2019,40.631806161000036,-73.92630322099996,PATROL BORO BKLYN SOUTH
2019,40.72758009100005,-73.86136609099998,PATROL BORO QUEENS NORTH
2019,40.81680556500004,-73.90726130599995,PATROL BORO BRONX
2019,40.61586015900008,-73.99014302099994,PATROL BORO BKLYN SOUTH
2019,40.698604860000046,-73.94402325399994,PATROL BORO BKLYN NORTH
2019,40.63752013100003,-73.95757161699999,PATROL BORO BKLYN SOUTH
2019,40.65501447900005,-73.83874304299998,PATROL BORO QUEENS SOUTH
2019,40.84905532900007,-73.90315722199995,PATROL BORO BRONX
2019,40.665703122000025,-73.95638580199994,PATROL BORO BKLYN SOUTH
2019,40.66726064900007,-73.95978399999996,PATROL BORO BKLYN SOUTH
2019,40.73714877400005,-73.90513492599996,PATROL BORO QUEENS NORTH
2019,40.70675626000008,-74.01008971699997,PATROL BORO MAN SOUTH
2019,40.69401353300003,-73.97874331499997,PATROL BORO BKLYN NORTH
2019,40.83964248300003,-73.90496709399997,PATROL BORO BRONX
2019,40.65418639400008,-73.88518593999999,PATROL BORO BKLYN NORTH
2019,40.75058602300004,-73.87026541099993,PATROL BORO QUEENS NORTH
2019,40.81787660100008,-73.86599391299995,PATROL BORO BRONX
2019,40.797300086000064,-73.94892805999996,PATROL BORO MAN NORTH
2019,40.68114495900005,-73.95566903799994,PATROL BORO BKLYN NORTH
2019,40.693151906000026,-73.92199466299998,PATROL BORO BKLYN NORTH
2019,40.76352415400004,-73.95765379999993,PATROL BORO MAN NORTH
2019,40.652561865000045,-73.74655043299998,PATROL BORO QUEENS SOUTH
2019,40.84903537100007,-73.93303499399997,PATROL BORO MAN NORTH
2019,40.62572501600005,-73.99104937999994,PATROL BORO BKLYN SOUTH
2019,40.84932069000007,-73.91235948099995,PATROL BORO BRONX
2019,40.74876701400007,-73.98531965899997,PATROL BORO MAN SOUTH
2019,40.74723967400007,-73.81385579099998,PATROL BORO QUEENS NORTH
2019,40.722285630000044,-73.84844362999998,PATROL BORO QUEENS NORTH
2019,40.591569726000046,-73.95114854099995,PATROL BORO BKLYN SOUTH
2019,40.69088724800008,-73.97878758299998,PATROL BORO BKLYN NORTH
2019,40.75043076800005,-73.98928217599996,PATROL BORO MAN SOUTH
2019,40.63835008300003,-74.017354072,PATROL BORO BKLYN SOUTH
2019,40.675727746000064,-73.92149590099996,PATROL BORO BKLYN NORTH
2019,40.599756140000075,-73.98708811699998,PATROL BORO BKLYN SOUTH
2019,40.73392684100002,-73.87158239799999,PATROL BORO QUEENS NORTH
2019,40.69396377600003,-73.93424733399996,PATROL BORO BKLYN NORTH
2019,40.80863009000007,-73.91579059699995,PATROL BORO BRONX
2019,40.63074057100005,-73.88813006199997,PATROL BORO BKLYN SOUTH
2019,40.70629122600008,-73.79641943399997,PATROL BORO QUEENS SOUTH
2019,40.576645978000045,-73.97648039599994,PATROL BORO BKLYN SOUTH
2019,40.758228256000045,-73.98612251699996,PATROL BORO MAN SOUTH
2019,40.69243546900003,-73.95197615499995,PATROL BORO BKLYN NORTH
2019,40.70234170600002,-73.95286705699993,PATROL BORO BKLYN NORTH
2019,40.78450736500002,-73.97548255699996,PATROL BORO MAN NORTH
2019,40.63800891700004,-73.97790001199996,PATROL BORO BKLYN SOUTH
2019,40.83954494700004,-73.88524191099998,PATROL BORO BRONX
2019,40.695778596000025,-73.94579267699999,PATROL BORO BKLYN NORTH
2019,40.756594678000056,-73.87560301799994,PATROL BORO QUEENS NORTH
2019,40.83859544400008,-73.87740123599998,PATROL BORO BRONX
2019,40.748416471000034,-74.00588062999998,PATROL BORO MAN SOUTH
2019,40.69969359700008,-73.76648803499995,PATROL BORO QUEENS SOUTH
2019,40.792411505000075,-73.97242796299997,PATROL BORO MAN NORTH
2019,40.728294203000075,-73.98789666199998,PATROL BORO MAN SOUTH
2019,40.83072232800004,-73.82712605899997,PATROL BORO BRONX
2019,40.75549020900007,-73.92513047399994,PATROL BORO QUEENS NORTH
2019,40.794723096000034,-73.93340383299993,PATROL BORO MAN NORTH
2019,40.750725370000055,-73.90310165799998,PATROL BORO QUEENS NORTH
2019,40.687492038000066,-73.97917448199998,PATROL BORO BKLYN NORTH
2019,40.69086637500004,-73.98584805699994,PATROL BORO BKLYN NORTH
2019,40.84724318200006,-73.93813676899998,PATROL BORO MAN NORTH
2019,40.65084550800003,-73.91645823999993,PATROL BORO BKLYN SOUTH
2019,40.83723909200007,-73.93883993799993,PATROL BORO MAN NORTH
2019,40.63756378100004,-74.12035510599996,PATROL BORO STATEN ISLAND
2019,40.741506303000044,-73.97973860099995,PATROL BORO MAN SOUTH
2019,40.64858569000006,-73.96133762799997,PATROL BORO BKLYN SOUTH
2019,40.70208464700005,-73.98965420899998,PATROL BORO BKLYN NORTH
2019,40.78349989600008,-73.96437917799993,PATROL BORO MAN NORTH
2019,40.84360657700007,-73.90586137599996,PATROL BORO BRONX
2019,40.678443525000034,-73.94775722799993,PATROL BORO BKLYN NORTH
2019,40.88429898400005,-73.82896133099996,PATROL BORO BRONX
2019,40.80627383600006,-73.95180010799999,PATROL BORO MAN NORTH
2019,40.75652814100005,-73.83373994899993,PATROL BORO QUEENS NORTH
2019,40.78705490700002,-73.97758692999997,PATROL BORO MAN NORTH
2019,40.65170090400005,-73.86844675099996,PATROL BORO BKLYN NORTH
2019,40.60319771600007,-74.01608090399996,PATROL BORO BKLYN SOUTH
2019,40.64382769100007,-73.97701524799999,PATROL BORO BKLYN SOUTH
2019,40.64795409700002,-73.96948942599995,PATROL BORO BKLYN SOUTH
2019,40.76303958000005,-73.87582201199997,PATROL BORO QUEENS NORTH
2019,40.79608163200004,-73.94348622599993,PATROL BORO MAN NORTH
2019,40.711151921000074,-73.95876918599998,PATROL BORO BKLYN NORTH
2019,40.708115270000064,-74.00457498499998,PATROL BORO MAN SOUTH
2019,40.67681487400005,-73.91784615899996,PATROL BORO BKLYN NORTH
2019,40.74041591300004,-73.97597511999999,PATROL BORO MAN SOUTH
2019,40.747749268000064,-73.973175472,PATROL BORO MAN SOUTH
2019,40.758232371000084,-73.97743058499998,PATROL BORO MAN SOUTH
2019,40.791369686000046,-73.95114639799993,PATROL BORO MAN NORTH
2019,40.840262206000034,-73.84595944799997,PATROL BORO BRONX
2019,40.75279712600008,-73.99488344499997,PATROL BORO MAN SOUTH
2019,40.76141449100004,-73.98303549199994,PATROL BORO MAN SOUTH
2019,40.59853367200003,-73.95918441899995,PATROL BORO BKLYN SOUTH
2019,40.69171482600007,-73.94847884899998,PATROL BORO BKLYN NORTH
2019,40.66971238100007,-73.94773162299998,PATROL BORO BKLYN NORTH
2019,40.720444385000064,-74.01012786499997,PATROL BORO MAN SOUTH
2019,40.74591295200002,-73.91228980099999,PATROL BORO QUEENS NORTH
2019,40.63510223200007,-74.13472643399997,PATROL BORO STATEN ISLAND
2019,40.815440126000055,-73.93803627199996,PATROL BORO MAN NORTH
2019,40.81991527100007,-73.91804886499993,PATROL BORO BRONX
2019,40.67081759000007,-73.93511008699994,PATROL BORO BKLYN NORTH
2019,40.700774513000056,-73.83233540899994,PATROL BORO QUEENS SOUTH
2019,40.85919134200003,-73.90626228299993,PATROL BORO BRONX
2019,40.754915640000036,-73.97247596599993,PATROL BORO MAN SOUTH
2019,40.75943455600003,-73.977368814,PATROL BORO MAN SOUTH
2019,40.81039601900005,-73.92531074499993,PATROL BORO BRONX
2019,40.70170071600006,-73.94352655899996,PATROL BORO BKLYN NORTH
2019,40.760464910000046,-73.98373241099996,PATROL BORO MAN SOUTH
2019,40.74719394200008,-73.89195856199996,PATROL BORO QUEENS NORTH
2019,40.596207400000026,-73.79263568499994,PATROL BORO QUEENS SOUTH
2019,40.71549586300006,-73.99384019399997,PATROL BORO MAN SOUTH
2019,40.87628935800007,-73.88356936599996,PATROL BORO BRONX
2019,40.69281900500005,-73.93886062099993,PATROL BORO BKLYN NORTH
2019,40.78994739900003,-73.97535415699997,PATROL BORO MAN NORTH
2019,40.731288852000034,-73.848751495,PATROL BORO QUEENS NORTH
2019,40.66166538200008,-73.94928060299998,PATROL BORO BKLYN SOUTH
2019,40.65170090400005,-73.86844675099996,PATROL BORO BKLYN NORTH
2019,40.65170090400005,-73.86844675099996,PATROL BORO BKLYN NORTH
2019,40.714210526000045,-73.96148353299998,PATROL BORO BKLYN NORTH
2019,40.86539697000006,-73.89345131599998,PATROL BORO BRONX
2019,40.597138287000064,-73.78833691199996,PATROL BORO QUEENS SOUTH
2019,40.748695941000044,-73.88412439699994,PATROL BORO QUEENS NORTH
2019,40.74193608300004,-73.99351296499998,PATROL BORO MAN SOUTH
2019,40.74960053300003,-73.86537333399998,PATROL BORO QUEENS NORTH
2019,40.70679477600004,-73.94892165399993,PATROL BORO BKLYN NORTH
2019,40.704027084000074,-73.89794707199997,PATROL BORO QUEENS NORTH
2019,40.61389502100008,-74.17422426299999,PATROL BORO STATEN ISLAND
2019,40.59845697000002,-73.98078667399994,PATROL BORO BKLYN SOUTH
2019,40.77841252300004,-73.98208876999998,PATROL BORO MAN NORTH
2019,40.84924690100007,-73.86920910999999,PATROL BORO BRONX
2019,40.777103287000045,-73.982103565,PATROL BORO MAN NORTH
